county_fips,state,county_name,total_population,total_votes,dem_margin,vol_z_abs_sum,misfit_score,p_dem,volatility_class,margin_closeness,norm_volatility,norm_misfit,norm_votes,norm_closeness,priority_score
42125,PA,Washington County,210042,243234.0,-25.505480319363244,-0.3678765029883116,0.1638095167477129,0.1638095167477129,Moderate,0.7449451968063676,0.1956036006272942,0.17128804877214826,0.16764577931561794,0.6493632951521557,0.27328719624056097
42129,PA,Westmoreland County,352500,422900.0,-28.42468668716009,-1.32257116412536,0.1631445438769777,0.1631445438769777,Very Stable,0.715753133128399,0.10414110921931072,0.17059270763965886,0.292303806848261,0.6091169911470358,0.2687898596171804
37147,NC,Pitt County,177193,87130.0,5.958911970618608,-0.0254752040429654,0.0038032714150175,0.9961967285849824,Moderate,0.940410880293814,0.2284066287971307,0.003974570686944895,0.059335822340142834,0.9188465152145129,0.2681188899388137
26025,MI,Calhoun County,133778,68505.0,-14.039851105758691,-0.4797164864948596,0.1441929763871221,0.1441929763871221,Moderate,0.8596014889424132,0.18488900888719412,0.1507756519659809,0.04641320057088501,0.8074368058265564,0.266251276965686
37065,NC,Edgecombe County,48736,24448.0,22.68079188481675,1.7324942714995544,0.0213259346819726,0.9786740653180274,Highly Volatile,0.7731920811518325,0.3968251552617125,0.02229746633651249,0.01584504232722368,0.6883065061257267,0.26624447496959314
37061,NC,Duplin County,49335,22898.0,-28.910821905843303,2.2394653914795803,0.0276058471503862,0.0276058471503862,Highly Volatile,0.7108917809415669,0.44539444510150616,0.028864172498363865,0.014769602663204909,0.6024147771430679,0.2650097327494576
37095,NC,Hyde County,4592,2421.0,-22.05700123915738,1.4197234858869343,0.0560080573450731,0.0560080573450731,Highly Volatile,0.7794299876084261,0.3668608153986493,0.0585634668171529,0.0005620039534549714,0.6969065380514257,0.2642209199225319
26077,MI,Kalamazoo County,262375,145710.0,17.72699197035206,0.4751470432942726,0.0148850604032974,0.9851149395967026,Volatile,0.8227300802964794,0.27636767839721277,0.015562447492504475,0.0999805033196394,0.7566031978353132,0.2631166807892624
37145,NC,Person County,39542,22036.0,-23.661281539299324,0.3942036510734097,0.1669812269596829,0.1669812269596829,Volatile,0.7633871846070067,0.2686130688692655,0.17460460598489738,0.01417151944360221,0.6747887620074982,0.2627357044194042
26121,MI,Muskegon County,175961,95181.0,-1.7913238986772555,-0.9672062387952148,0.0269312993954166,0.0269312993954166,Stable,0.9820867610132273,0.13818609004176163,0.0281588192117852,0.06492186410466873,0.9763039181449025,0.2599867814706225
